,SP_surplus,target_lag_1,SE_surplus,DE_surplus,sin_hour,IT_green_energy_lag_1,SP_green_energy,DK_green_energy,SP_surplus_lag_1,DK_surplus,HU_surplus_lag_1,IT_green_energy_lag_24,IT_green_energy,PO_surplus,SP_green_energy_lag_1,DE_green_energy,HU_Load_monthly_mean,HU_surplus,target_lag_24,PO_green_energy_lag_24,DK_surplus_lag_2,PO_surplus_lag_3,NE_surplus,HU_surplus_lag_24,HU_green_energy_lag_24,target
2022-01-04 22:00:00,-26876.0,3.0,-5052.0,-89705.0,-0.5,8270.0,75228.0,5504.0,-29516.0,1597.0,-19360.0,6130.0,8696.0,-13990.0,78340.0,126816.0,19460.0,-18240.0,3.0,4730.0,1221.0,-18000.0,-34272.0,-18780.0,789.0,3.0
2022-01-04 23:00:00,-17788.0,3.0,-4736.0,-72902.0,-0.2588,8696.0,77088.0,5590.0,-26876.0,1810.0,-18240.0,6036.0,8820.0,-13544.0,75228.0,134885.0,19440.0,-17060.0,3.0,4420.0,1403.0,-16660.0,-31590.0,-17550.0,824.0,3.0
2022-01-05 00:00:00,-14244.0,3.0,-4532.0,-53664.0,0.0,8820.0,75996.0,5060.0,-17788.0,1180.0,-17060.0,6130.0,9010.0,-13490.0,77088.0,146838.0,19420.0,-16300.0,3.0,4176.0,1597.0,-15180.0,-29418.0,-16640.0,847.0,3.0
2022-01-05 01:00:00,-13384.0,3.0,-4612.0,-41073.0,0.2588,9010.0,74676.0,4864.0,-14244.0,998.0,-16300.0,6684.0,9330.0,-13690.0,75996.0,158191.0,19400.0,-15740.0,3.0,4184.0,1810.0,-13990.0,-28739.0,-15920.0,901.0,3.0
2022-01-05 02:00:00,-13844.0,3.0,-4748.0,-38590.0,0.5,9330.0,73868.0,4748.0,-13384.0,877.0,-15740.0,7296.0,9144.0,-14300.0,74676.0,165437.0,19380.0,-15650.0,3.0,3970.0,1180.0,-13544.0,-28098.0,-15690.0,938.0,3.0
2022-01-05 03:00:00,-18876.0,3.0,-5130.0,-44043.0,0.707,9144.0,70392.0,4708.0,-13844.0,749.0,-15650.0,7380.0,9200.0,-15130.0,73868.0,167380.0,19360.0,-16480.0,3.0,3756.0,998.0,-13490.0,-28307.0,-16450.0,906.0,3.0
2022-01-05 04:00:00,-33108.0,3.0,-5908.0,-53257.0,0.866,9200.0,64008.0,4636.0,-18876.0,124.0,-16480.0,7090.0,8030.0,-17400.0,70392.0,173898.0,19360.0,-18420.0,3.0,3568.0,877.0,-13690.0,-29564.0,-18400.0,874.0,3.0
2022-01-05 05:00:00,-41060.0,3.0,-6910.0,-79979.0,0.966,8030.0,67316.0,4330.0,-33108.0,-817.0,-18420.0,7690.0,8600.0,-19230.0,64008.0,171473.0,19380.0,-21340.0,3.0,3300.0,749.0,-14300.0,-32905.0,-21280.0,866.0,3.0
2022-01-05 06:00:00,-46388.0,3.0,-7584.0,-92726.0,1.0,8600.0,70404.0,3964.0,-41060.0,-1425.0,-21340.0,9144.0,10930.0,-19710.0,67316.0,179409.0,19420.0,-22020.0,3.0,3298.0,124.0,-15130.0,-38127.0,-22110.0,883.0,3.0
2022-01-05 07:00:00,-45576.0,3.0,-7756.0,-94992.0,0.966,10930.0,77992.0,3692.0,-46388.0,-1736.0,-22020.0,10424.0,12660.0,-19860.0,70404.0,187414.0,19460.0,-22450.0,3.0,3044.0,-817.0,-17400.0,-42042.0,-21470.0,1504.0,3.0
2022-01-05 08:00:00,-41028.0,3.0,-8136.0,-90936.0,0.866,12660.0,85852.0,3852.0,-45576.0,-1617.0,-22450.0,11730.0,12720.0,-19970.0,77992.0,196723.0,19500.0,-22540.0,3.0,2804.0,-1425.0,-19230.0,-43678.0,-20700.0,2252.0,3.0
2022-01-05 09:00:00,-39228.0,3.0,-8180.0,-81157.0,0.707,12720.0,88024.0,4110.0,-41028.0,-1359.0,-22540.0,12760.0,12240.0,-20140.0,85852.0,211729.0,19550.0,-22600.0,3.0,2952.0,-1736.0,-19710.0,-43713.0,-20690.0,2508.0,3.0
2022-01-05 10:00:00,-36012.0,3.0,-8132.0,-75640.0,0.5,12240.0,90772.0,4340.0,-39228.0,-1092.0,-22600.0,12950.0,12240.0,-20020.0,88024.0,222046.0,19600.0,-22910.0,3.0,2702.0,-1617.0,-19860.0,-42567.0,-20940.0,2554.0,3.0
2022-01-05 11:00:00,-32580.0,3.0,-8090.0,-66737.0,0.2588,12240.0,94504.0,4610.0,-36012.0,-804.0,-22910.0,12770.0,11770.0,-20050.0,90772.0,230056.0,19650.0,-23060.0,3.0,2536.0,-1359.0,-19970.0,-41595.0,-21650.0,2284.0,3.0
2022-01-05 12:00:00,-32736.0,3.0,-7796.0,-68500.0,0.0,11770.0,91776.0,4828.0,-32580.0,-534.0,-23060.0,12424.0,11110.0,-19500.0,94504.0,223180.0,19680.0,-22940.0,3.0,2484.0,-1092.0,-20140.0,-41760.0,-21570.0,2088.0,3.0
2022-01-05 13:00:00,-37456.0,3.0,-8188.0,-77419.0,-0.2588,11110.0,83060.0,4556.0,-32736.0,-729.0,-22940.0,11060.0,10984.0,-19220.0,91776.0,209774.0,19730.0,-23570.0,3.0,2524.0,-804.0,-20020.0,-42315.0,-21860.0,1944.0,3.0
2022-01-05 14:00:00,-47908.0,3.0,-8056.0,-83969.0,-0.5,10984.0,71192.0,4324.0,-37456.0,-1134.0,-23570.0,10020.0,11144.0,-19650.0,83060.0,200460.0,19780.0,-23900.0,3.0,2580.0,-534.0,-20050.0,-43805.0,-22340.0,1728.0,3.0
2022-01-05 15:00:00,-58480.0,3.0,-7784.0,-93388.0,-0.707,11144.0,60672.0,4370.0,-47908.0,-1451.0,-23900.0,10860.0,12824.0,-19360.0,71192.0,195316.0,19820.0,-24350.0,3.0,2880.0,-729.0,-19500.0,-46067.0,-23060.0,1746.0,3.0
2022-01-05 16:00:00,-63208.0,3.0,-7150.0,-103550.0,-0.866,12824.0,59008.0,4284.0,-58480.0,-1312.0,-24350.0,10470.0,13600.0,-18560.0,60672.0,191230.0,19870.0,-23650.0,3.0,3276.0,-1134.0,-19220.0,-48784.0,-22740.0,1746.0,3.0
2022-01-05 17:00:00,-61744.0,3.0,-6540.0,-111012.0,-0.966,13600.0,61476.0,4424.0,-63208.0,-865.0,-23650.0,10104.0,13400.0,-18300.0,59008.0,180867.0,19900.0,-23260.0,3.0,3372.0,-1451.0,-19650.0,-46335.0,-22480.0,1723.0,3.0
2022-01-05 18:00:00,-66452.0,3.0,-5930.0,-103653.0,-1.0,13400.0,57552.0,4376.0,-61744.0,-657.0,-23260.0,9200.0,11560.0,-18060.0,61476.0,178939.0,19940.0,-22560.0,3.0,3582.0,-1312.0,-19360.0,-44097.0,-22050.0,1626.0,3.0
2022-01-05 19:00:00,-64176.0,3.0,-5270.0,-91754.0,-0.966,11560.0,56892.0,4204.0,-66452.0,-640.0,-22560.0,8790.0,10260.0,-16830.0,57552.0,173824.0,19970.0,-21730.0,3.0,3672.0,-865.0,-18560.0,-41369.0,-21220.0,1613.0,3.0
2022-01-05 20:00:00,-60284.0,3.0,-4804.0,-83742.0,-0.866,10260.0,52224.0,3880.0,-64176.0,-692.0,-21730.0,8480.0,9700.0,-15416.0,56892.0,169373.0,19980.0,-20800.0,3.0,3580.0,-657.0,-18300.0,-40359.0,-20400.0,1390.0,3.0
2022-01-05 21:00:00,-53536.0,3.0,-4164.0,-76520.0,-0.707,9700.0,50724.0,3892.0,-60284.0,-422.0,-20800.0,8270.0,9250.0,-14216.0,52224.0,164166.0,20000.0,-20180.0,3.0,3616.0,-640.0,-18060.0,-38431.0,-19360.0,1484.0,3.0
2022-01-05 22:00:00,-47648.0,3.0,-3448.0,-66457.0,-0.5,9250.0,50444.0,4032.0,-53536.0,-19.0,-20180.0,8696.0,9560.0,-13176.0,50724.0,159814.0,20000.0,-19230.0,3.0,3762.0,-692.0,-16830.0,-36587.0,-18240.0,1476.0,3.0
2022-01-05 23:00:00,-40408.0,3.0,-2862.0,-61769.0,-0.2588,9560.0,50300.0,3816.0,-47648.0,-151.0,-19230.0,8820.0,9180.0,-12530.0,50444.0,156419.0,20000.0,-17940.0,3.0,3620.0,-422.0,-15416.0,-33428.0,-17060.0,1391.0,3.0
2022-01-06 00:00:00,-32440.0,3.0,-2640.0,-65347.0,0.0,9180.0,52696.0,3476.0,-40408.0,-419.0,-17940.0,9010.0,8504.0,-12030.0,50300.0,147444.0,19980.0,-17280.0,3.0,3300.0,-19.0,-14216.0,-34982.0,-16300.0,1340.0,3.0
2022-01-06 01:00:00,-25508.0,3.0,-2598.0,-69185.0,0.2588,8504.0,56436.0,3084.0,-32440.0,-779.0,-17280.0,9330.0,8016.0,-11970.0,52696.0,140564.0,19970.0,-16670.0,3.0,3114.0,-151.0,-13176.0,-35016.0,-15740.0,1276.0,3.0
2022-01-06 02:00:00,-23644.0,3.0,-2892.0,-78161.0,0.5,8016.0,56948.0,2796.0,-25508.0,-1144.0,-16670.0,9144.0,7210.0,-11690.0,56436.0,129930.0,19950.0,-16560.0,3.0,2866.0,-419.0,-12530.0,-36817.0,-15650.0,1198.0,3.0
2022-01-06 03:00:00,-26804.0,3.0,-3196.0,-93564.0,0.707,7210.0,53628.0,2446.0,-23644.0,-1717.0,-16560.0,9200.0,6296.0,-11380.0,56948.0,118602.0,19940.0,-17310.0,3.0,2744.0,-779.0,-12030.0,-39305.0,-16480.0,1097.0,3.0
2022-01-06 04:00:00,-33912.0,3.0,-3488.0,-111033.0,0.866,6296.0,48516.0,2078.0,-26804.0,-2688.0,-17310.0,8030.0,5620.0,-11816.0,53628.0,108953.0,19940.0,-19150.0,3.0,2840.0,-1144.0,-11970.0,-43316.0,-18420.0,934.0,3.0
2022-01-06 05:00:00,-37412.0,3.0,-3672.0,-135411.0,0.966,5620.0,47756.0,1909.0,-33912.0,-3462.0,-19150.0,8600.0,7170.0,-12550.0,48516.0,100501.0,19970.0,-22140.0,3.0,2980.0,-1717.0,-11690.0,-48865.0,-21340.0,955.0,3.0
2022-01-06 06:00:00,-36976.0,3.0,-4250.0,-156189.0,1.0,7170.0,50292.0,1919.0,-37412.0,-3714.0,-22140.0,10930.0,8970.0,-12990.0,47756.0,96003.0,20000.0,-23150.0,3.0,3316.0,-2688.0,-11380.0,-55228.0,-22020.0,1101.0,3.0
2022-01-06 07:00:00,-36004.0,3.0,-4460.0,-165103.0,0.966,8970.0,57196.0,1941.0,-36976.0,-3668.0,-23150.0,12660.0,10936.0,-13310.0,50292.0,92819.0,20030.0,-23120.0,3.0,3672.0,-3462.0,-11816.0,-59735.0,-22450.0,1187.0,3.0
2022-01-06 08:00:00,-33504.0,3.0,-5084.0,-170444.0,0.866,10936.0,65504.0,2064.0,-36004.0,-3528.0,-23120.0,12720.0,11496.0,-13630.0,57196.0,91716.0,20060.0,-22240.0,3.0,3752.0,-3714.0,-12550.0,-58603.0,-22540.0,1362.0,3.0
2022-01-06 09:00:00,-30368.0,3.0,-5190.0,-167737.0,0.707,11496.0,69792.0,2023.0,-33504.0,-3424.0,-22240.0,12240.0,10380.0,-13620.0,65504.0,96029.0,20100.0,-21540.0,3.0,3968.0,-3668.0,-12990.0,-54144.0,-22600.0,1580.0,3.0
2022-01-06 10:00:00,-27696.0,3.0,-5216.0,-168148.0,0.5,10380.0,71728.0,1911.0,-30368.0,-3416.0,-21540.0,12240.0,10330.0,-13570.0,69792.0,97774.0,20130.0,-21460.0,3.0,4176.0,-3528.0,-13310.0,-51116.0,-22910.0,1673.0,3.0
2022-01-06 11:00:00,-25580.0,3.0,-4870.0,-166188.0,0.2588,10330.0,74864.0,1807.0,-27696.0,-3486.0,-21460.0,11770.0,9300.0,-14130.0,71728.0,95996.0,20160.0,-21700.0,3.0,4176.0,-3424.0,-13630.0,-48591.0,-23060.0,1579.0,3.0
2022-01-06 12:00:00,-20112.0,3.0,-4884.0,-165952.0,0.0,9300.0,81164.0,1629.0,-25580.0,-3576.0,-21700.0,11110.0,8370.0,-14520.0,74864.0,90046.0,20200.0,-21940.0,3.0,4460.0,-3416.0,-13620.0,-48227.0,-22940.0,1335.0,3.0
2022-01-06 13:00:00,-14808.0,3.0,-5576.0,-171875.0,-0.2588,8370.0,82740.0,1503.0,-20112.0,-3660.0,-21940.0,10984.0,7028.0,-15000.0,81164.0,79468.0,20220.0,-22600.0,3.0,4590.0,-3486.0,-13570.0,-49487.0,-23570.0,980.0,3.0
2022-01-06 14:00:00,-18280.0,3.0,-5800.0,-181852.0,-0.5,7028.0,77224.0,1724.0,-14808.0,-3686.0,-22600.0,11144.0,6404.0,-15570.0,82740.0,67903.0,20260.0,-23000.0,3.0,4696.0,-3576.0,-14130.0,-50706.0,-23900.0,835.0,3.0
2022-01-06 15:00:00,-35824.0,3.0,-6050.0,-184934.0,-0.707,6404.0,61728.0,1987.0,-18280.0,-3830.0,-23000.0,12824.0,7970.0,-15540.0,77224.0,73219.0,20290.0,-24100.0,3.0,4852.0,-3660.0,-14520.0,-53007.0,-24350.0,905.0,3.0
2022-01-06 16:00:00,-48192.0,3.0,-5796.0,-182388.0,-0.866,7970.0,58252.0,2362.0,-35824.0,-3292.0,-24100.0,13600.0,8650.0,-15840.0,61728.0,88567.0,20340.0,-23890.0,3.0,5132.0,-3686.0,-15000.0,-53777.0,-23650.0,1154.0,3.0
2022-01-06 17:00:00,-52512.0,3.0,-5344.0,-171325.0,-0.966,8650.0,59316.0,2728.0,-48192.0,-2582.0,-23890.0,13400.0,7800.0,-16136.0,58252.0,99974.0,20370.0,-23790.0,3.0,5120.0,-3830.0,-15570.0,-48836.0,-23260.0,1247.0,3.0
2022-01-06 18:00:00,-57044.0,3.0,-5076.0,-156715.0,-1.0,7800.0,58316.0,3016.0,-52512.0,-1993.0,-23790.0,11560.0,6404.0,-16450.0,59316.0,109796.0,20400.0,-23540.0,3.0,4804.0,-3292.0,-15540.0,-44244.0,-22560.0,1490.0,3.0
2022-01-06 19:00:00,-62276.0,3.0,-5380.0,-134830.0,-0.966,6404.0,54960.0,3222.0,-57044.0,-1508.0,-23540.0,10260.0,5612.0,-16110.0,58316.0,120526.0,20420.0,-22780.0,3.0,4704.0,-2582.0,-15840.0,-40775.0,-21730.0,1496.0,3.0
2022-01-06 20:00:00,-60288.0,3.0,-5816.0,-122024.0,-0.866,5612.0,52028.0,3524.0,-62276.0,-974.0,-22780.0,9700.0,5630.0,-15460.0,54960.0,122917.0,20430.0,-22080.0,3.0,4676.0,-1993.0,-16136.0,-37848.0,-20800.0,1485.0,3.0
2022-01-06 21:00:00,-56044.0,3.0,-4920.0,-106303.0,-0.707,5630.0,47616.0,3738.0,-60288.0,-494.0,-22080.0,9250.0,5390.0,-14440.0,52028.0,130782.0,20450.0,-21100.0,3.0,4576.0,-1508.0,-16450.0,-35129.0,-20180.0,1279.0,3.0
2022-01-06 22:00:00,-50320.0,3.0,-5652.0,-87054.0,-0.5,5390.0,46532.0,4030.0,-56044.0,43.0,-21100.0,9560.0,5284.0,-13730.0,47616.0,138515.0,20450.0,-19900.0,3.0,4576.0,-974.0,-16110.0,-32011.0,-19230.0,1193.0,3.0
2022-01-06 23:00:00,-42404.0,3.0,-6084.0,-68814.0,-0.2588,5284.0,47516.0,4390.0,-50320.0,540.0,-19900.0,9180.0,5504.0,-13220.0,46532.0,144729.0,20450.0,-18610.0,3.0,4450.0,-494.0,-15460.0,-29781.0,-17940.0,1240.0,3.0
2022-01-07 00:00:00,-35672.0,3.0,-6068.0,-57418.0,0.0,5504.0,49496.0,4680.0,-42404.0,810.0,-18610.0,8504.0,5932.0,-12890.0,47516.0,150700.0,20450.0,-18000.0,3.0,4530.0,43.0,-14440.0,-28238.0,-17280.0,1077.0,3.0
2022-01-07 01:00:00,-29776.0,3.0,-6384.0,-48284.0,0.2588,5932.0,53048.0,5228.0,-35672.0,1355.0,-18000.0,8016.0,6096.0,-12904.0,49496.0,157141.0,20430.0,-17660.0,3.0,4430.0,540.0,-13730.0,-27046.0,-16670.0,990.0,3.0
2022-01-07 02:00:00,-27352.0,3.0,-6280.0,-46701.0,0.5,6096.0,55236.0,5480.0,-29776.0,1626.0,-17660.0,7210.0,6396.0,-13120.0,53048.0,160790.0,20420.0,-17650.0,3.0,4710.0,810.0,-13220.0,-27385.0,-16560.0,955.0,3.0
2022-01-07 03:00:00,-29420.0,3.0,-6236.0,-54246.0,0.707,6396.0,55612.0,5576.0,-27352.0,1407.0,-17650.0,6296.0,6732.0,-13736.0,55236.0,161486.0,20400.0,-18460.0,3.0,4836.0,1355.0,-12890.0,-27735.0,-17310.0,949.0,3.0
2022-01-07 04:00:00,-39572.0,3.0,-6704.0,-66635.0,0.866,6732.0,52936.0,5740.0,-29420.0,947.0,-18460.0,5620.0,7172.0,-15300.0,55612.0,161816.0,20400.0,-20420.0,3.0,4436.0,1626.0,-12904.0,-30091.0,-19150.0,991.0,3.0
2022-01-07 05:00:00,-52696.0,3.0,-7628.0,-85934.0,0.966,7172.0,50372.0,5660.0,-39572.0,267.0,-20420.0,7170.0,8136.0,-16510.0,52936.0,165320.0,20430.0,-23490.0,3.0,4038.0,1407.0,-13120.0,-34161.0,-22140.0,1022.0,3.0
2022-01-07 06:00:00,-56308.0,3.0,-7976.0,-104676.0,1.0,8136.0,54804.0,5344.0,-52696.0,-266.0,-23490.0,8970.0,9870.0,-17120.0,50372.0,165899.0,20460.0,-24100.0,3.0,4092.0,947.0,-13736.0,-40141.0,-23150.0,1020.0,3.0
2022-01-07 07:00:00,-55652.0,3.0,-7780.0,-114773.0,0.966,9870.0,62972.0,4696.0,-56308.0,-921.0,-24100.0,10936.0,12130.0,-17230.0,54804.0,166226.0,20480.0,-22140.0,3.0,4770.0,267.0,-15300.0,-44840.0,-23120.0,1342.0,3.0
2022-01-07 08:00:00,-49104.0,3.0,-7852.0,-121080.0,0.866,12130.0,73656.0,4664.0,-55652.0,-928.0,-22140.0,11496.0,13660.0,-16850.0,62972.0,166393.0,20500.0,-19410.0,3.0,5164.0,-266.0,-16510.0,-45795.0,-22240.0,2016.0,3.0
2022-01-07 09:00:00,-44084.0,3.0,-7890.0,-119783.0,0.707,13660.0,78000.0,4600.0,-49104.0,-997.0,-19410.0,10380.0,13260.0,-16820.0,73656.0,170217.0,20510.0,-17460.0,3.0,5700.0,-921.0,-17120.0,-44530.0,-21540.0,2532.0,3.0
2022-01-07 10:00:00,-39808.0,3.0,-7910.0,-122983.0,0.5,13260.0,80968.0,4480.0,-44084.0,-1039.0,-17460.0,10330.0,13180.0,-16820.0,78000.0,170352.0,20530.0,-16940.0,3.0,6092.0,-928.0,-17230.0,-43298.0,-21460.0,2848.0,3.0
2022-01-07 11:00:00,-40600.0,3.0,-7956.0,-129529.0,0.2588,13180.0,80988.0,4496.0,-39808.0,-893.0,-16940.0,9300.0,12430.0,-17360.0,80968.0,162169.0,20540.0,-17310.0,3.0,5732.0,-997.0,-16850.0,-43227.0,-21700.0,2816.0,3.0
2022-01-07 12:00:00,-40476.0,3.0,-7930.0,-128477.0,0.0,12430.0,80952.0,4110.0,-40600.0,-1081.0,-17310.0,8370.0,10610.0,-17950.0,80988.0,155701.0,20560.0,-18540.0,3.0,5350.0,-1039.0,-16820.0,-43228.0,-21940.0,2346.0,3.0
2022-01-07 13:00:00,-37252.0,3.0,-8150.0,-133862.0,-0.2588,10610.0,80832.0,3912.0,-40476.0,-1225.0,-18540.0,7028.0,9300.0,-18140.0,80952.0,147525.0,20580.0,-21250.0,3.0,4756.0,-893.0,-16820.0,-44618.0,-22600.0,1942.0,3.0
2022-01-07 14:00:00,-39368.0,3.0,-8250.0,-137100.0,-0.5,9300.0,77480.0,3590.0,-37252.0,-1693.0,-21250.0,6404.0,9010.0,-18350.0,80832.0,141975.0,20600.0,-23820.0,3.0,4830.0,-1081.0,-17360.0,-46756.0,-23000.0,1741.0,3.0
2022-01-07 15:00:00,-54096.0,3.0,-8184.0,-138316.0,-0.707,9010.0,63536.0,3332.0,-39368.0,-2248.0,-23820.0,7970.0,10300.0,-18420.0,77480.0,143481.0,20640.0,-25280.0,3.0,5016.0,-1225.0,-17950.0,-49981.0,-24100.0,1389.0,3.0
2022-01-07 16:00:00,-65704.0,3.0,-7780.0,-139538.0,-0.866,10300.0,59380.0,3532.0,-54096.0,-1905.0,-25280.0,8650.0,10870.0,-18190.0,63536.0,146766.0,20670.0,-25010.0,3.0,4628.0,-1693.0,-18140.0,-53104.0,-23890.0,1397.0,3.0
2022-01-07 17:00:00,-69792.0,3.0,-7250.0,-138030.0,-0.966,10870.0,59888.0,3788.0,-65704.0,-1277.0,-25010.0,7800.0,10430.0,-18240.0,59380.0,141726.0,20700.0,-24830.0,3.0,4348.0,-2248.0,-18350.0,-50901.0,-23790.0,1307.0,3.0
2022-01-07 18:00:00,-75172.0,3.0,-6600.0,-135710.0,-1.0,10430.0,57176.0,3708.0,-69792.0,-1008.0,-24830.0,6404.0,8970.0,-17980.0,59888.0,133057.0,20720.0,-24350.0,3.0,3780.0,-1905.0,-18420.0,-49151.0,-23540.0,1231.0,3.0
2022-01-07 19:00:00,-73552.0,3.0,-5892.0,-132241.0,-0.966,8970.0,56836.0,3508.0,-75172.0,-925.0,-24350.0,5612.0,7096.0,-17060.0,57176.0,122473.0,20750.0,-23490.0,3.0,3442.0,-1277.0,-18190.0,-47905.0,-22780.0,1201.0,3.0
2022-01-07 20:00:00,-70524.0,3.0,-5308.0,-128495.0,-0.866,7096.0,50672.0,3376.0,-73552.0,-892.0,-23490.0,5630.0,6360.0,-16400.0,56836.0,114849.0,20770.0,-22700.0,3.0,3428.0,-1008.0,-18240.0,-44764.0,-22080.0,947.0,3.0
2022-01-07 21:00:00,-59908.0,3.0,-4800.0,-122201.0,-0.707,6360.0,50792.0,3464.0,-70524.0,-528.0,-22700.0,5390.0,5990.0,-15580.0,50672.0,110874.0,20780.0,-21920.0,3.0,3318.0,-925.0,-17980.0,-42399.0,-21100.0,1048.0,3.0
2022-01-07 22:00:00,-58212.0,3.0,-4470.0,-114663.0,-0.5,5990.0,45556.0,3304.0,-59908.0,-519.0,-21920.0,5284.0,5776.0,-14800.0,50792.0,105339.0,20780.0,-20860.0,3.0,3272.0,-892.0,-17060.0,-39355.0,-19900.0,1154.0,3.0
2022-01-07 23:00:00,-52948.0,3.0,-4148.0,-100548.0,-0.2588,5776.0,42700.0,3096.0,-58212.0,-589.0,-20860.0,5504.0,5664.0,-14350.0,45556.0,107707.0,20780.0,-19740.0,3.0,3216.0,-528.0,-16400.0,-37583.0,-18610.0,1053.0,3.0
2022-01-08 00:00:00,-45768.0,3.0,-3648.0,-95181.0,0.0,5664.0,44220.0,3172.0,-52948.0,-411.0,-19740.0,5932.0,5990.0,-13990.0,42700.0,105283.0,20770.0,-18820.0,3.0,3296.0,-519.0,-15580.0,-36131.0,-18000.0,964.0,3.0
2022-01-08 01:00:00,-41852.0,3.0,-3770.0,-90340.0,0.2588,5990.0,45544.0,3554.0,-45768.0,21.0,-18820.0,6096.0,6296.0,-13930.0,44220.0,108076.0,20770.0,-18130.0,3.0,3256.0,-589.0,-14800.0,-36718.0,-17660.0,706.0,3.0
2022-01-08 02:00:00,-37836.0,3.0,-3888.0,-94244.0,0.5,6296.0,48332.0,3474.0,-41852.0,-55.0,-18130.0,6396.0,6560.0,-14110.0,45544.0,103430.0,20750.0,-17840.0,3.0,3308.0,-411.0,-14350.0,-36982.0,-17650.0,594.0,3.0
2022-01-08 03:00:00,-33856.0,3.0,-4072.0,-99007.0,0.707,6560.0,52696.0,3654.0,-37836.0,54.0,-17840.0,6732.0,6770.0,-14664.0,48332.0,97399.0,20740.0,-18030.0,3.0,3444.0,21.0,-13990.0,-36803.0,-18460.0,591.0,3.0
2022-01-08 04:00:00,-37400.0,3.0,-4170.0,-96422.0,0.866,6770.0,52024.0,4190.0,-33856.0,402.0,-18030.0,7172.0,6644.0,-15470.0,52696.0,100890.0,20740.0,-18480.0,3.0,3608.0,-55.0,-13930.0,-38253.0,-20420.0,582.0,3.0
2022-01-08 05:00:00,-44140.0,3.0,-4550.0,-103521.0,0.966,6644.0,50272.0,4584.0,-37400.0,568.0,-18480.0,8136.0,7140.0,-16060.0,52024.0,99061.0,20740.0,-19790.0,3.0,3592.0,54.0,-14110.0,-40331.0,-23490.0,585.0,3.0
2022-01-08 06:00:00,-49136.0,3.0,-5160.0,-111057.0,1.0,7140.0,50332.0,4660.0,-44140.0,331.0,-19790.0,9870.0,8900.0,-16720.0,50272.0,101864.0,20740.0,-20960.0,3.0,3792.0,402.0,-14664.0,-41797.0,-24100.0,791.0,3.0
2022-01-08 07:00:00,-49580.0,3.0,-5424.0,-114626.0,0.966,8900.0,58176.0,4616.0,-49136.0,36.0,-20960.0,12130.0,10250.0,-17230.0,50332.0,111558.0,20750.0,-21680.0,3.0,4270.0,568.0,-15470.0,-43042.0,-22140.0,2138.0,3.0
2022-01-08 08:00:00,-45704.0,3.0,-6028.0,-122244.0,0.866,10250.0,69024.0,4708.0,-49580.0,-75.0,-21680.0,13660.0,12310.0,-17680.0,58176.0,117476.0,20770.0,-21730.0,3.0,4500.0,331.0,-16060.0,-42363.0,-19410.0,3924.0,3.0
2022-01-08 09:00:00,-40716.0,3.0,-6376.0,-122670.0,0.707,12310.0,75236.0,4270.0,-45704.0,-496.0,-21730.0,13260.0,12856.0,-17900.0,69024.0,123370.0,20780.0,-21600.0,3.0,4444.0,36.0,-16720.0,-39554.0,-17460.0,5170.0,3.0
2022-01-08 10:00:00,-35316.0,3.0,-6584.0,-120499.0,0.5,12856.0,80692.0,4032.0,-40716.0,-612.0,-21600.0,13180.0,12800.0,-18260.0,75236.0,131244.0,20800.0,-22290.0,3.0,4410.0,-75.0,-17230.0,-37957.0,-16940.0,5556.0,3.0
2022-01-08 11:00:00,-33332.0,3.0,-6470.0,-115956.0,0.2588,12800.0,84172.0,3912.0,-35316.0,-665.0,-22290.0,12430.0,12264.0,-18480.0,80692.0,135109.0,20820.0,-22370.0,3.0,4520.0,-496.0,-17680.0,-37576.0,-17310.0,5276.0,3.0
2022-01-08 12:00:00,-29004.0,3.0,-6496.0,-107164.0,0.0,12264.0,88896.0,3652.0,-33332.0,-884.0,-22370.0,10610.0,11230.0,-18380.0,84172.0,139761.0,20830.0,-21950.0,3.0,4160.0,-612.0,-17900.0,-38065.0,-18540.0,4170.0,3.0
2022-01-08 13:00:00,-25476.0,3.0,-6540.0,-104687.0,-0.2588,11230.0,88380.0,3592.0,-29004.0,-989.0,-21950.0,9300.0,9130.0,-18690.0,88896.0,139575.0,20850.0,-22080.0,3.0,4176.0,-665.0,-18260.0,-38466.0,-21250.0,2396.0,3.0
2022-01-08 14:00:00,-31436.0,3.0,-6812.0,-108329.0,-0.5,9130.0,79240.0,3592.0,-25476.0,-1242.0,-22080.0,9010.0,8340.0,-19060.0,88380.0,138419.0,20860.0,-22780.0,3.0,4584.0,-884.0,-18480.0,-38762.0,-23820.0,962.0,3.0
2022-01-08 15:00:00,-41776.0,3.0,-6864.0,-109950.0,-0.707,8340.0,69632.0,3600.0,-31436.0,-1639.0,-22780.0,10300.0,9496.0,-19060.0,79240.0,146199.0,20880.0,-23860.0,3.0,4590.0,-989.0,-18380.0,-40583.0,-25280.0,715.0,3.0
2022-01-08 16:00:00,-47400.0,3.0,-7050.0,-109553.0,-0.866,9496.0,72572.0,3772.0,-41776.0,-1375.0,-23860.0,10870.0,9736.0,-18820.0,69632.0,158814.0,20900.0,-23740.0,3.0,4600.0,-1242.0,-18690.0,-43008.0,-25010.0,847.0,3.0
